GeneID	source	PFAMpref	Desc	GDBpfam_start	GDBpfam_end	pVal
GL50803_13852	InterproscanData_RSRC	PF00069	Pkinase	315	606	2.6e-44
GL50803_13851	InterproscanData_RSRC	PF12799	LRR_4	44	78	6e-8
GL50803_5158	InterproscanData_RSRC	PF01096	TFIIS_C	306	344	6.6e-15
GL50803_5158	InterproscanData_RSRC	PF07500	TFIIS_M	193	293	1.3e-7
GL50803_15995	InterproscanData_RSRC	PF06696	Strep_SA_rep	1311	1334	7.2e-7
GL50803_101074	InterproscanData_RSRC	PF03302	VSP	20	210	6.4e-16
GL50803_101074	InterproscanData_RSRC	PF03302	VSP	342	739	0
GL50803_92673	InterproscanData_RSRC	PF13307	Helicase_C_2	630	785	2.4e-39
GL50803_92673	InterproscanData_RSRC	PF06733	DEAD_2	206	379	3.9e-20
GL50803_5180	InterproscanData_RSRC	PF01641	SelR	38	153	5.8e-43
GL50803_102978	InterproscanData_RSRC	PF04101	Glyco_tran_28_C	3	130	3.7e-12
GL50803_121045	InterproscanData_RSRC	PF00125	Histone	26	100	3.2e-18
GL50803_121046	InterproscanData_RSRC	PF00125	Histone	26	100	3.2e-18
GL50803_5171	InterproscanData_RSRC	PF00023	Ank	273	296	0.0077
GL50803_5171	InterproscanData_RSRC	PF12796	Ank_2	78	156	1.9e-12
GL50803_5593	InterproscanData_RSRC	PF00281	Ribosomal_L5	7	60	4.7e-15
GL50803_5593	InterproscanData_RSRC	PF00673	Ribosomal_L5_C	64	152	4.3e-20
GL50803_14905	InterproscanData_RSRC	PF03031	NIF	91	259	1.5e-41
GL50803_16460	InterproscanData_RSRC	PF12796	Ank_2	322	408	1.5e-14
GL50803_16460	InterproscanData_RSRC	PF12796	Ank_2	539	626	3.5e-16
GL50803_16460	InterproscanData_RSRC	PF12796	Ank_2	677	755	1.7e-10
GL50803_16460	InterproscanData_RSRC	PF12796	Ank_2	803	873	3.9e-7
GL50803_16460	InterproscanData_RSRC	PF12796	Ank_2	895	981	7.6e-15
GL50803_16460	InterproscanData_RSRC	PF12796	Ank_2	1060	1119	5.2e-11
GL50803_16460	InterproscanData_RSRC	PF12796	Ank_2	1124	1175	1.2e-9
GL50803_16460	InterproscanData_RSRC	PF13637	Ank_4	473	524	1.1e-5
GL50803_16460	InterproscanData_RSRC	PF13637	Ank_4	995	1043	2.4e-6
GL50803_16460	InterproscanData_RSRC	PF00069	Pkinase	10	272	1.3e-39
GL50803_17205	InterproscanData_RSRC	PF00149	Metallophos	31	252	3.8e-5
GL50803_92618	InterproscanData_RSRC	PF01467	CTP_transf_2	6	201	1.3e-15
GL50803_17202	InterproscanData_RSRC	PF00122	E1-E2_ATPase	259	307	1.8e-6
GL50803_15368	InterproscanData_RSRC	PF00004	AAA	252	397	9.5e-37
GL50803_15368	InterproscanData_RSRC	PF09336	Vps4_C	474	507	8.9e-7
GL50803_11204	InterproscanData_RSRC	PF00566	RabGAP-TBC	209	410	5.4e-51
GL50803_11207	InterproscanData_RSRC	PF12796	Ank_2	10	91	8.6e-9
GL50803_11209	InterproscanData_RSRC	PF00112	Peptidase_C1	159	416	2.3e-22
GL50803_93938	InterproscanData_RSRC	PF00121	TIM	6	249	5.8e-87
GL50803_11214	InterproscanData_RSRC	PF00069	Pkinase	19	281	1.4e-64
GL50803_17199	InterproscanData_RSRC	PF01189	Nol1_Nop2_Fmu	157	327	6.2e-33
GL50803_11218	InterproscanData_RSRC	PF03770	IPK	122	271	1.2e-14
GL50803_15377	InterproscanData_RSRC	PF00246	Peptidase_M14	205	287	1.3e-6
GL50803_103676	InterproscanData_RSRC	PF00091	Tubulin	3	225	7.6e-69
GL50803_103676	InterproscanData_RSRC	PF03953	Tubulin_C	263	392	2.7e-51
GL50803_1995	InterproscanData_RSRC	PF00227	Proteasome	6	187	5.3e-28
GL50803_17195	InterproscanData_RSRC	PF07933	DUF1681	2	157	4e-43
GL50803_13943	InterproscanData_RSRC	PF00575	S1	32	89	1.3e-8
GL50803_13943	InterproscanData_RSRC	PF07541	EIF_2_alpha	132	290	3.7e-9
GL50803_17193	InterproscanData_RSRC	PF01436	NHL	140	166	3.3e-4
GL50803_3256	InterproscanData_RSRC	PF01417	ENTH	22	142	4.5e-29
GL50803_17192	InterproscanData_RSRC	PF01369	Sec7	968	1077	2.7e-30
GL50803_7231	InterproscanData_RSRC	PF00808	CBFD_NFYB_HMF	10	74	7e-16
GL50803_7236	InterproscanData_RSRC	PF01770	Folate_carrier	40	446	2.3e-98
GL50803_940	InterproscanData_RSRC	PF00071	Ras	9	170	2.5e-38
GL50803_16321	InterproscanData_RSRC	PF00632	HECT	2330	2631	6e-39
GL50803_16322	InterproscanData_RSRC	PF07974	EGF_2	224	248	2.9e-5
GL50803_16322	InterproscanData_RSRC	PF07974	EGF_2	461	487	4.3e-5
GL50803_16322	InterproscanData_RSRC	PF07974	EGF_2	561	587	6.8e-5
GL50803_137690	InterproscanData_RSRC	PF00271	Helicase_C	131	179	2.1e-11
GL50803_114773	InterproscanData_RSRC	PF00112	Peptidase_C1	168	208	4.3e-7
GL50803_114773	InterproscanData_RSRC	PF00112	Peptidase_C1	450	519	6.9e-19
GL50803_24400	InterproscanData_RSRC	PF00069	Pkinase	105	325	3.7e-21
GL50803_24400	InterproscanData_RSRC	PF12796	Ank_2	396	476	3.1e-9
GL50803_14241	InterproscanData_RSRC	PF00097	zf-C3HC4	237	276	2.1e-5
GL50803_6563	InterproscanData_RSRC	PF00156	Pribosyltran	62	161	8.1e-8
GL50803_6564	InterproscanData_RSRC	PF00705	PCNA_N	8	131	3.4e-25
GL50803_6564	InterproscanData_RSRC	PF02747	PCNA_C	139	278	2.3e-13
GL50803_14242	InterproscanData_RSRC	PF08393	DHC_N2	1710	1874	5.3e-9
GL50803_14242	InterproscanData_RSRC	PF08393	DHC_N2	2088	2201	6.6e-11
GL50803_114161	InterproscanData_RSRC	PF00053	Laminin_EGF	69	110	1.7e-4
GL50803_114161	InterproscanData_RSRC	PF07974	EGF_2	267	289	6.6e-5
GL50803_8025	InterproscanData_RSRC	PF00246	Peptidase_M14	207	280	1.2e-6
GL50803_8026	InterproscanData_RSRC	PF00753	Lactamase_B	20	146	3.6e-11
GL50803_35180	InterproscanData_RSRC	PF00454	PI3_PI4_kinase	2885	3132	2.1e-45
GL50803_35180	InterproscanData_RSRC	PF02259	FAT	1938	2145	3.7e-25
GL50803_35180	InterproscanData_RSRC	PF02260	FATC	3196	3227	2.6e-15
GL50803_35180	InterproscanData_RSRC	PF08771	Rapamycin_bind	2717	2816	5.3e-24
GL50803_35180	InterproscanData_RSRC	PF11865	DUF3385	944	1113	4.7e-33
GL50803_7728	InterproscanData_RSRC	PF00023	Ank	237	263	0.014
GL50803_7728	InterproscanData_RSRC	PF00023	Ank	453	475	5.1e-4
GL50803_7728	InterproscanData_RSRC	PF12796	Ank_2	49	129	3.5e-10
GL50803_7728	InterproscanData_RSRC	PF12796	Ank_2	272	353	2.1e-14
GL50803_7728	InterproscanData_RSRC	PF12796	Ank_2	486	538	4.1e-11
GL50803_7728	InterproscanData_RSRC	PF12796	Ank_2	546	603	1.6e-8
GL50803_21622	InterproscanData_RSRC	PF13923	zf-C3HC4_2	114	157	9.1e-8
GL50803_13901	InterproscanData_RSRC	PF00023	Ank	592	619	0.0034
GL50803_13901	InterproscanData_RSRC	PF12796	Ank_2	102	186	8.2e-9
GL50803_13901	InterproscanData_RSRC	PF12796	Ank_2	434	496	3.2e-14
GL50803_13901	InterproscanData_RSRC	PF12796	Ank_2	502	585	6.2e-14
GL50803_13901	InterproscanData_RSRC	PF12796	Ank_2	659	742	1.4e-14
GL50803_13901	InterproscanData_RSRC	PF12796	Ank_2	755	833	4e-7
GL50803_13901	InterproscanData_RSRC	PF13920	zf-C3HC4_3	964	1008	4.1e-9
GL50803_16553	InterproscanData_RSRC	PF01878	EVE	34	168	1e-4
GL50803_14364	InterproscanData_RSRC	PF00069	Pkinase	12	263	2.1e-71
GL50803_16549	InterproscanData_RSRC	PF00485	PRK	418	615	2.2e-15
GL50803_16548	InterproscanData_RSRC	PF00787	PX	121	232	9.9e-13
GL50803_7110	InterproscanData_RSRC	PF00240	ubiquitin	11	79	4e-34
GL50803_7103	InterproscanData_RSRC	PF00069	Pkinase	14	131	1.2e-8
GL50803_7103	InterproscanData_RSRC	PF12796	Ank_2	328	412	2.9e-14
GL50803_7103	InterproscanData_RSRC	PF12796	Ank_2	419	499	1.4e-11
GL50803_104031	InterproscanData_RSRC	PF05693	Glycogen_syn	22	585	6.8e-122
GL50803_104031	InterproscanData_RSRC	PF05693	Glycogen_syn	676	747	2e-11
GL50803_1902	InterproscanData_RSRC	PF05175	MTS	30	176	1.1e-5
GL50803_1903	InterproscanData_RSRC	PF13659	Methyltransf_26	40	167	1.5e-13
GL50803_14783	InterproscanData_RSRC	PF03302	VSP	3	169	5.6e-20
GL50803_14783	InterproscanData_RSRC	PF03302	VSP	168	308	5.5e-44
GL50803_8827	InterproscanData_RSRC	PF00400	WD40	114	146	2.6e-6
GL50803_8826	InterproscanData_RSRC	PF02685	Glucokinase	5	342	9.2e-60
GL50803_8822	InterproscanData_RSRC	PF01676	Metalloenzyme	20	583	2.3e-70
GL50803_8822	InterproscanData_RSRC	PF06415	iPGM_N	98	299	7.8e-47
GL50803_8819	InterproscanData_RSRC	PF01883	DUF59	27	79	8e-5
GL50803_102034	InterproscanData_RSRC	PF12796	Ank_2	391	558	1.2e-10
GL50803_102034	InterproscanData_RSRC	PF12796	Ank_2	851	931	3.6e-14
GL50803_17112	InterproscanData_RSRC	PF04427	Brix	158	335	2.5e-32
GL50803_1657	InterproscanData_RSRC	PF01253	SUI1	19	93	1.5e-12
GL50803_1656	InterproscanData_RSRC	PF00069	Pkinase	82	365	3.4e-56
GL50803_17110	InterproscanData_RSRC	PF08506	Cse1	171	532	6.8e-13
GL50803_22338	InterproscanData_RSRC	PF03291	Pox_MCEL	8	308	1.1e-53
GL50803_6430	InterproscanData_RSRC	PF00244	14-3-3	7	241	2.3e-104
GL50803_14200	InterproscanData_RSRC	PF00266	Aminotran_5	130	248	2.3e-6
GL50803_14200	InterproscanData_RSRC	PF00266	Aminotran_5	352	598	2.1e-20
GL50803_6427	InterproscanData_RSRC	PF07690	MFS_1	23	467	1.7e-31
GL50803_17106	InterproscanData_RSRC	PF00004	AAA	180	313	2.4e-41
GL50803_102051	InterproscanData_RSRC	PF01490	Aa_trans	19	407	3.7e-28
GL50803_17103	InterproscanData_RSRC	PF13401	AAA_22	42	149	2.3e-10
GL50803_13239	InterproscanData_RSRC	PF03028	Dynein_heavy	66	119	1e-9
GL50803_3209	InterproscanData_RSRC	PF00227	Proteasome	3	177	7.8e-34
GL50803_16773	InterproscanData_RSRC	PF00995	Sec1	109	438	3.5e-26
GL50803_2486	InterproscanData_RSRC	PF00383	dCMP_cyt_deam_1	1	92	2.9e-21
GL50803_2825	InterproscanData_RSRC	PF01248	Ribosomal_L7Ae	17	104	4.2e-24
GL50803_103935	InterproscanData_RSRC	PF04098	Rad52_Rad22	21	158	6.3e-46
GL50803_2897	InterproscanData_RSRC	PF00082	Peptidase_S8	195	498	9.2e-7
GL50803_2897	InterproscanData_RSRC	PF01483	P_proprotein	543	627	7.9e-15
GL50803_16570	InterproscanData_RSRC	PF00149	Metallophos	96	424	1.8e-22
GL50803_16569	InterproscanData_RSRC	PF02146	SIR2	66	274	8.8e-22
GL50803_29304	InterproscanData_RSRC	PF00112	Peptidase_C1	75	289	5.8e-42
GL50803_10756	InterproscanData_RSRC	PF06027	DUF914	10	278	4.9e-32
GL50803_15279	InterproscanData_RSRC	PF04406	TP6A_N	60	119	4.8e-7
GL50803_15280	InterproscanData_RSRC	PF01746	tRNA_m1G_MT	67	222	9.9e-15
GL50803_10765	InterproscanData_RSRC	PF00493	MCM	307	623	3.7e-106
GL50803_16568	InterproscanData_RSRC	PF00565	SNase	30	115	1.8e-6
GL50803_16568	InterproscanData_RSRC	PF00565	SNase	252	339	8.1e-5
GL50803_29307	InterproscanData_RSRC	PF01704	UDPGP	41	431	2.1e-111
GL50803_10775	InterproscanData_RSRC	PF04042	DNA_pol_E_B	182	390	1.2e-27
GL50803_10780	InterproscanData_RSRC	PF01667	Ribosomal_S27e	69	122	3.5e-16
GL50803_15284	InterproscanData_RSRC	PF06146	PsiE	195	260	5.6e-6
GL50803_10783	InterproscanData_RSRC	PF00581	Rhodanese	26	143	3.2e-10
GL50803_114042	InterproscanData_RSRC	PF03302	VSP	405	607	5.8e-33
GL50803_101943	InterproscanData_RSRC	PF05916	Sld5	54	172	3.9e-13
GL50803_3417	InterproscanData_RSRC	PF03637	Mob1_phocein	80	209	2.5e-19
GL50803_91911	InterproscanData_RSRC	PF01008	IF-2B	40	319	1.5e-33
GL50803_1376	InterproscanData_RSRC	PF01025	GrpE	30	175	3e-25
GL50803_3589	InterproscanData_RSRC	PF04427	Brix	16	205	4.4e-26
GL50803_91919	InterproscanData_RSRC	PF00118	Cpn60_TCP1	29	537	0
GL50803_17000	InterproscanData_RSRC	PF00160	Pro_isomerase	31	178	1.6e-43
GL50803_17003	InterproscanData_RSRC	PF00096	zf-C2H2	314	337	0.0052
GL50803_13438	InterproscanData_RSRC	PF12796	Ank_2	22	103	2.3e-15
GL50803_3762	InterproscanData_RSRC	PF12796	Ank_2	8	87	6.5e-11
GL50803_3762	InterproscanData_RSRC	PF12796	Ank_2	101	180	2.3e-9
GL50803_3760	InterproscanData_RSRC	PF00023	Ank	92	113	6.5e-6
GL50803_3760	InterproscanData_RSRC	PF12796	Ank_2	16	89	1.4e-11
GL50803_3760	InterproscanData_RSRC	PF12796	Ank_2	128	210	5.1e-10
GL50803_3760	InterproscanData_RSRC	PF12796	Ank_2	244	307	1.2e-10
GL50803_3760	InterproscanData_RSRC	PF12796	Ank_2	346	428	1.6e-15
GL50803_32838	InterproscanData_RSRC	PF01106	NifU	129	192	1.1e-10
GL50803_5375	InterproscanData_RSRC	PF00069	Pkinase	37	299	5.4e-68
GL50803_5374	InterproscanData_RSRC	PF01302	CAP_GLY	157	222	3.3e-19
GL50803_137606	InterproscanData_RSRC	PF03302	VSP	134	315	8.1e-13
GL50803_137606	InterproscanData_RSRC	PF03302	VSP	454	852	1.2e-130
GL50803_114065	InterproscanData_RSRC	PF03302	VSP	328	606	1.2e-26
GL50803_112009	InterproscanData_RSRC	PF03302	VSP	94	397	6.6e-33
GL50803_10552	InterproscanData_RSRC	PF07699	GCC2_GCC3	391	439	1.2e-14
GL50803_28657	InterproscanData_RSRC	PF00515	TPR_1	100	127	2e-5
GL50803_28657	InterproscanData_RSRC	PF07719	TPR_2	26	50	0.02
GL50803_28657	InterproscanData_RSRC	PF13181	TPR_8	63	87	0.0043
GL50803_16558	InterproscanData_RSRC	PF00454	PI3_PI4_kinase	1995	2202	4.8e-21
GL50803_8886	InterproscanData_RSRC	PF00225	Kinesin	311	609	1.2e-99
GL50803_14796	InterproscanData_RSRC	PF00097	zf-C3HC4	139	181	1.6e-4
GL50803_8892	InterproscanData_RSRC	PF08640	U3_assoc_6	10	82	1.6e-10
GL50803_86934	InterproscanData_RSRC	PF00069	Pkinase	13	264	7.3e-35
GL50803_112008	InterproscanData_RSRC	PF12796	Ank_2	132	221	1.6e-15
GL50803_112008	InterproscanData_RSRC	PF12796	Ank_2	231	282	3.3e-7
GL50803_117436	InterproscanData_RSRC	PF12796	Ank_2	1	81	1.4e-19
GL50803_117436	InterproscanData_RSRC	PF12796	Ank_2	86	146	1e-7
GL50803_87202	InterproscanData_RSRC	PF13414	TPR_11	156	214	2e-8
GL50803_87202	InterproscanData_RSRC	PF13432	TPR_16	34	89	2.2e-8
GL50803_87205	InterproscanData_RSRC	PF00176	SNF2_N	182	525	1.7e-54
GL50803_87205	InterproscanData_RSRC	PF00271	Helicase_C	587	657	2.3e-9
GL50803_10562	InterproscanData_RSRC	PF03302	VSP	65	185	2.2e-19
GL50803_10569	InterproscanData_RSRC	PF05178	Kri1	237	339	9.9e-14
GL50803_10569	InterproscanData_RSRC	PF12936	Kri1_C	366	438	5e-12
GL50803_10570	InterproscanData_RSRC	PF00254	FKBP_C	261	351	1.3e-24
GL50803_10573	InterproscanData_RSRC	PF12796	Ank_2	42	119	2.2e-8
GL50803_15247	InterproscanData_RSRC	PF00183	HSP90	226	788	2.5e-54
GL50803_15247	InterproscanData_RSRC	PF13589	HATPase_c_3	46	199	8.4e-12
GL50803_15248	InterproscanData_RSRC	PF00566	RabGAP-TBC	66	255	7.3e-34
GL50803_10577	InterproscanData_RSRC	PF01798	Nop	266	412	7.7e-39
GL50803_10577	InterproscanData_RSRC	PF08156	NOP5NT	3	68	1.1e-14
GL50803_10577	InterproscanData_RSRC	PF08060	NOSIC	163	215	3.2e-19
GL50803_23439	InterproscanData_RSRC	PF05154	TM2	7	53	1.3e-18
GL50803_112258	InterproscanData_RSRC	PF01369	Sec7	763	969	1.9e-47
GL50803_17325	InterproscanData_RSRC	PF00806	PUF	397	427	4.4e-4
GL50803_17325	InterproscanData_RSRC	PF00806	PUF	438	468	3.1e-4
GL50803_17325	InterproscanData_RSRC	PF00806	PUF	477	503	5.6e-5
GL50803_17326	InterproscanData_RSRC	PF01554	MatE	116	272	2.6e-16
GL50803_17326	InterproscanData_RSRC	PF01554	MatE	388	522	8.8e-6
GL50803_17327	InterproscanData_RSRC	PF00557	Peptidase_M24	155	419	1.5e-55
GL50803_17327	InterproscanData_RSRC	PF05195	AMP_N	3	114	1.9e-27
GL50803_17328	InterproscanData_RSRC	PF03302	VSP	807	1127	2.8e-10
GL50803_17329	InterproscanData_RSRC	PF00097	zf-C3HC4	6	41	9.6e-6
GL50803_10193	InterproscanData_RSRC	PF00400	WD40	267	299	6.2e-6
GL50803_10190	InterproscanData_RSRC	PF03031	NIF	62	207	6.1e-7
GL50803_4652	InterproscanData_RSRC	PF00380	Ribosomal_S9	29	158	2.7e-33
GL50803_4653	InterproscanData_RSRC	PF00079	Serpin	23	347	7e-61
GL50803_17333	InterproscanData_RSRC	PF00225	Kinesin	11	335	5.4e-114
GL50803_17335	InterproscanData_RSRC	PF00069	Pkinase	76	230	6.2e-14
GL50803_17335	InterproscanData_RSRC	PF00069	Pkinase	720	884	1.2e-18
GL50803_3994	InterproscanData_RSRC	PF03152	UFD1	19	196	1.4e-53
GL50803_3993	InterproscanData_RSRC	PF00076	RRM_1	4	72	4.3e-16
GL50803_3993	InterproscanData_RSRC	PF00076	RRM_1	476	543	7.4e-9
GL50803_3993	InterproscanData_RSRC	PF00076	RRM_1	568	634	8.6e-13
GL50803_3993	InterproscanData_RSRC	PF14259	RRM_6	200	267	4.2e-12
GL50803_3993	InterproscanData_RSRC	PF14259	RRM_6	367	419	2.1e-6
GL50803_17337	InterproscanData_RSRC	PF00428	Ribosomal_60s	21	105	1.2e-20
GL50803_27813	InterproscanData_RSRC	PF12796	Ank_2	1	85	4.1e-11
GL50803_6317	InterproscanData_RSRC	PF00443	UCH	220	1064	4.2e-13
GL50803_6317	InterproscanData_RSRC	PF02148	zf-UBP	44	102	2.3e-12
GL50803_6317	InterproscanData_RSRC	PF06337	DUSP	1265	1343	1.6e-7
GL50803_14168	InterproscanData_RSRC	PF01490	Aa_trans	62	448	2.6e-54
GL50803_23420	InterproscanData_RSRC	PF00288	GHMP_kinases_N	109	156	7.2e-10
GL50803_14014	InterproscanData_RSRC	PF00069	Pkinase	69	255	9e-21
GL50803_17342	InterproscanData_RSRC	PF07690	MFS_1	215	514	1.2e-17
GL50803_14068	InterproscanData_RSRC	PF04099	Sybindin	46	175	9.6e-24
GL50803_5938	InterproscanData_RSRC	PF00249	Myb_DNA-binding	7	48	3.1e-9
GL50803_5939	InterproscanData_RSRC	PF03798	TRAM_LAG1_CLN8	51	260	3.4e-27
GL50803_14069	InterproscanData_RSRC	PF13913	zf-C2HC_2	108	130	1.6e-7
GL50803_5942	InterproscanData_RSRC	PF14259	RRM_6	9	80	2.3e-5
GL50803_5942	InterproscanData_RSRC	PF14259	RRM_6	109	183	6.6e-6
GL50803_14070	InterproscanData_RSRC	PF00225	Kinesin	41	231	6.5e-39
GL50803_14070	InterproscanData_RSRC	PF00225	Kinesin	323	429	3.6e-35
GL50803_5947	InterproscanData_RSRC	PF01247	Ribosomal_L35Ae	10	95	3.3e-28
GL50803_5949	InterproscanData_RSRC	PF13424	TPR_12	32	96	2.6e-13
GL50803_4063	InterproscanData_RSRC	PF03031	NIF	259	425	2.1e-46
GL50803_13528	InterproscanData_RSRC	PF00995	Sec1	36	629	1.5e-65
GL50803_94150	InterproscanData_RSRC	PF12348	CLASP_N	659	819	3.2e-12
GL50803_17347	InterproscanData_RSRC	PF02197	RIIa	17	49	2e-7
GL50803_112208	InterproscanData_RSRC	PF03302	VSP	22	112	6.2e-8
GL50803_112208	InterproscanData_RSRC	PF03302	VSP	210	452	1.9e-17
GL50803_112208	InterproscanData_RSRC	PF03302	VSP	453	596	2.8e-46
GL50803_115695	InterproscanData_RSRC	PF10263	SprT-like	84	201	1.4e-26
GL50803_115465	InterproscanData_RSRC	PF06831	H2TH	218	271	1.7e-6
GL50803_4549	InterproscanData_RSRC	PF00400	WD40	87	120	7.1e-4
GL50803_4549	InterproscanData_RSRC	PF00400	WD40	130	160	1.5e-4
GL50803_4548	InterproscanData_RSRC	PF00806	PUF	540	562	1.2e-5
GL50803_4548	InterproscanData_RSRC	PF00806	PUF	571	592	7.8e-4
GL50803_4547	InterproscanData_RSRC	PF00163	Ribosomal_S4	8	106	4.4e-23
GL50803_4547	InterproscanData_RSRC	PF01479	S4	109	152	3.3e-13
GL50803_113603	InterproscanData_RSRC	PF00023	Ank	34	56	0.0091
GL50803_113603	InterproscanData_RSRC	PF12796	Ank_2	70	156	1.3e-8
GL50803_14058	InterproscanData_RSRC	PF00233	PDEase_I	1118	1337	1.1e-36
GL50803_5892	InterproscanData_RSRC	PF03463	eRF1_1	1	129	1.5e-30
GL50803_5892	InterproscanData_RSRC	PF03464	eRF1_2	137	263	2e-5
GL50803_113610	InterproscanData_RSRC	PF00534	Glycos_transf_1	199	341	1e-12
GL50803_113610	InterproscanData_RSRC	PF13439	Glyco_transf_4	5	178	1.3e-16
GL50803_16928	InterproscanData_RSRC	PF01529	zf-DHHC	113	270	1.1e-36
GL50803_8377	InterproscanData_RSRC	PF00881	Nitroreductase	44	165	1.3e-4
GL50803_93463	InterproscanData_RSRC	PF14259	RRM_6	4	79	4.7e-7
GL50803_300001	InterproscanData_RSRC	PF00226	DnaJ	57	103	1.7e-6
GL50803_8382	InterproscanData_RSRC	PF00106	adh_short	41	198	3.4e-23
GL50803_10217	InterproscanData_RSRC	PF00112	Peptidase_C1	79	299	1.1e-56
GL50803_10219	InterproscanData_RSRC	PF12796	Ank_2	11	86	2.3e-9
GL50803_10219	InterproscanData_RSRC	PF12796	Ank_2	1174	1259	5.1e-8
GL50803_10219	InterproscanData_RSRC	PF12796	Ank_2	1295	1350	2.3e-9
GL50803_15144	InterproscanData_RSRC	PF03870	RNA_pol_Rpb8	8	145	3.5e-20
GL50803_15145	InterproscanData_RSRC	PF00004	AAA	74	189	1.5e-9
GL50803_113622	InterproscanData_RSRC	PF12796	Ank_2	30	83	6.9e-8
GL50803_113622	InterproscanData_RSRC	PF12796	Ank_2	1349	1429	5.5e-9
GL50803_40831	InterproscanData_RSRC	PF12796	Ank_2	2	81	7.4e-8
GL50803_16433	InterproscanData_RSRC	PF13520	AA_permease_2	42	408	5.4e-29
GL50803_14469	InterproscanData_RSRC	PF00957	Synaptobrevin	150	234	2.2e-17
GL50803_7511	InterproscanData_RSRC	PF01725	Ham1p_like	25	202	1.5e-46
GL50803_7512	InterproscanData_RSRC	PF04387	PTPLA	43	196	3.9e-39
GL50803_7514	InterproscanData_RSRC	PF00069	Pkinase	25	276	5.1e-32
GL50803_7514	InterproscanData_RSRC	PF12796	Ank_2	448	531	2.3e-11
GL50803_28232	InterproscanData_RSRC	PF01981	PTH2	8	114	9.4e-9
GL50803_7522	InterproscanData_RSRC	PF02020	W2	338	410	6.2e-15
GL50803_16435	InterproscanData_RSRC	PF00023	Ank	94	114	2.6e-4
GL50803_16435	InterproscanData_RSRC	PF00023	Ank	186	208	0.0013
GL50803_16435	InterproscanData_RSRC	PF12796	Ank_2	5	86	1.6e-15
GL50803_16435	InterproscanData_RSRC	PF12796	Ank_2	122	181	3.5e-13
GL50803_16436	InterproscanData_RSRC	PF00069	Pkinase	2296	2684	3.4e-21
GL50803_3598	InterproscanData_RSRC	PF05172	Nup35_RRM	68	141	7.2e-6
GL50803_3599	InterproscanData_RSRC	PF12796	Ank_2	107	191	8.4e-7
GL50803_93800	InterproscanData_RSRC	PF12796	Ank_2	1	80	8.1e-19
GL50803_93800	InterproscanData_RSRC	PF12796	Ank_2	90	143	2.2e-13
GL50803_8102	InterproscanData_RSRC	PF01388	ARID	39	78	8.6e-6
GL50803_17258	InterproscanData_RSRC	PF13238	AAA_18	3	124	4.2e-25
GL50803_14636	InterproscanData_RSRC	PF12796	Ank_2	316	387	1.5e-14
GL50803_14636	InterproscanData_RSRC	PF12796	Ank_2	537	615	6e-17
GL50803_14636	InterproscanData_RSRC	PF12796	Ank_2	624	680	3e-12
GL50803_14636	InterproscanData_RSRC	PF12796	Ank_2	690	801	1.9e-12
GL50803_17261	InterproscanData_RSRC	PF01652	IF4E	25	176	4.1e-15
GL50803_17263	InterproscanData_RSRC	PF01853	MOZ_SAS	149	319	2.6e-52
GL50803_17264	InterproscanData_RSRC	PF00225	Kinesin	85	387	1.2e-87
GL50803_17264	InterproscanData_RSRC	PF13118	DUF3972	458	577	3.1e-22
GL50803_15063	InterproscanData_RSRC	PF00501	AMP-binding	81	544	5.8e-73
GL50803_15064	InterproscanData_RSRC	PF00069	Pkinase	35	290	3.3e-18
GL50803_9848	InterproscanData_RSRC	PF01221	Dynein_light	1	89	2e-43
GL50803_9850	InterproscanData_RSRC	PF13923	zf-C3HC4_2	14	59	9.2e-7
GL50803_17265	InterproscanData_RSRC	PF03028	Dynein_heavy	1911	2103	3.4e-53
GL50803_17265	InterproscanData_RSRC	PF03028	Dynein_heavy	2152	2673	0
GL50803_17265	InterproscanData_RSRC	PF12780	AAA_8	890	1164	7.4e-76
GL50803_17265	InterproscanData_RSRC	PF12777	MT	1178	1528	6e-52
GL50803_17265	InterproscanData_RSRC	PF12774	AAA_6	2	67	2.3e-16
GL50803_17265	InterproscanData_RSRC	PF12775	AAA_7	509	778	1.1e-43
GL50803_17265	InterproscanData_RSRC	PF12781	AAA_9	1550	1775	7.1e-61
GL50803_117437	InterproscanData_RSRC	PF12796	Ank_2	1	81	1.4e-19
GL50803_117437	InterproscanData_RSRC	PF12796	Ank_2	86	146	1e-7
GL50803_16287	InterproscanData_RSRC	PF13181	TPR_8	817	843	0.43
GL50803_16287	InterproscanData_RSRC	PF13414	TPR_11	73	128	6.7e-10
GL50803_6199	InterproscanData_RSRC	PF00069	Pkinase	30	265	1.3e-28
GL50803_14135	InterproscanData_RSRC	PF00334	NDK	91	224	1.3e-35
GL50803_14135	InterproscanData_RSRC	PF00334	NDK	268	379	7e-10
GL50803_14133	InterproscanData_RSRC	PF00023	Ank	72	91	0.0079
GL50803_14133	InterproscanData_RSRC	PF12796	Ank_2	114	192	2.2e-13
GL50803_6185	InterproscanData_RSRC	PF13521	AAA_28	20	161	2.9e-9
GL50803_6184	InterproscanData_RSRC	PF01063	Aminotran_4	80	331	3.6e-19
GL50803_16286	InterproscanData_RSRC	PF02450	LACT	107	225	1e-12
GL50803_16285	InterproscanData_RSRC	PF01909	NTP_transf_2	129	228	8e-6
GL50803_113553	InterproscanData_RSRC	PF00069	Pkinase	12	274	5.9e-64
