struc1	struc2	TM
GL_137742	GL_27124	0.14943
GL_137743	GL_27124	0.14722
GL_13921	GL_27124	0.15222
GL_13963	GL_27124	0.15518
GL_13964	GL_27124	0.12361
GL_13981	GL_27124	0.03823
GL_14044	GL_27124	0.11641
GL_14216	GL_27124	0.07558
GL_14223	GL_27124	0.17589
GL_14648	GL_27124	0.1311
GL_14742	GL_27124	0.2067
GL_14786	GL_27124	0.04543
GL_14835	GL_27124	0.04011
GL_14897	GL_27124	0.033
GL_14916	GL_27124	0.0884
GL_15035	GL_27124	0.13424
GL_15049	GL_27124	0.09684
GL_15064	GL_27124	0.11911
GL_15338	GL_27124	0.17516
GL_15409	GL_27124	0.12617
GL_15411	GL_27124	0.09808
GL_15479	GL_27124	0.1831
GL_15953	GL_27124	0.03718
GL_16049	GL_27124	0.09435
GL_16122	GL_27124	0.03132
GL_16167	GL_27124	0.08098
GL_16205	GL_27124	0.10253
GL_16251	GL_27124	0.08441
GL_16272	GL_27124	0.03817
GL_16279	GL_27124	0.10464
GL_16460	GL_27124	0.03426
GL_16479	GL_27124	0.04307
GL_16508	GL_27124	0.0338
GL_16733	GL_27124	0.09835
GL_16765	GL_27124	0.10414
GL_16792	GL_27124	0.15034
GL_16824	GL_27124	0.08209
GL_16826	GL_27124	0.13352
GL_16839	GL_27124	0.09053
GL_16862	GL_27124	0.19399
GL_16879	GL_27124	0.05205
GL_16889	GL_27124	0.07601
GL_16943	GL_27124	0.06099
GL_16952	GL_27124	0.19881
GL_16967	GL_27124	0.02951
GL_16988	GL_27124	0.22682
GL_17069	GL_27124	0.11522
GL_17084	GL_27124	0.03412
GL_17188	GL_27124	0.0961
GL_17216	GL_27124	0.08109
GL_17231	GL_27124	0.0376
GL_17299	GL_27124	0.03316
GL_17318	GL_27124	0.04154
GL_17510	GL_27124	0.09592
GL_17578	GL_27124	0.04411
GL_2082	GL_27124	0.19214
GL_21366	GL_27124	0.10387
GL_21924	GL_27124	0.07731
GL_22451	GL_27124	0.04713
GL_24321	GL_27124	0.20333
GL_24400	GL_27124	0.12416
GL_2483	GL_27124	0.11476
GL_26199	GL_27124	0.12271
GL_27124	GL_27124	1
GL_30354	GL_27124	0.58488
GL_3449	GL_27124	0.31077
GL_3546	GL_27124	0.69347
GL_3677	GL_27124	0.33352
GL_36783	GL_27124	0.46647
GL_38578	GL_27124	0.70288
GL_3957	GL_27124	0.54659
GL_40904	GL_27124	0.33812
GL_41186	GL_27124	0.35647
GL_4202	GL_27124	0.61125
GL_42328	GL_27124	0.66948
GL_42657	GL_27124	0.34811
GL_42698	GL_27124	0.69815
GL_4322	GL_27124	0.34223
GL_4912	GL_27124	0.62192
GL_4959	GL_27124	0.41378
GL_4977	GL_27124	0.60182
GL_5142	GL_27124	0.39283
GL_5346	GL_27124	0.63038
GL_5375	GL_27124	0.65389
GL_5489	GL_27124	0.4487
GL_5553	GL_27124	0.71756
GL_5554	GL_27124	0.64021
GL_5999	GL_27124	0.78806
GL_6140	GL_27124	0.29151
GL_6680	GL_27124	0.60826
GL_6731	GL_27124	0.55454
GL_7103	GL_27124	0.35511
GL_7183	GL_27124	0.35774
GL_7356	GL_27124	0.71655
GL_7514	GL_27124	0.64343
GL_7579	GL_27124	0.61794
GL_7653	GL_27124	0.63357
GL_8152	GL_27124	0.67036
GL_8218	GL_27124	0.6408
GL_8350	GL_27124	0.63459
GL_8428	GL_27124	0.62104
GL_8445	GL_27124	0.68503
GL_8556	GL_27124	0.35455
GL_86934	GL_27124	0.67602
GL_87677	GL_27124	0.32367
GL_87928	GL_27124	0.59233
GL_8856	GL_27124	0.68582
GL_8860	GL_27124	0.31611
GL_8914	GL_27124	0.62423
GL_91220	GL_27124	0.38726
GL_91334	GL_27124	0.34794
GL_91451	GL_27124	0.7157
GL_9196	GL_27124	0.65538
GL_92498	GL_27124	0.61419
GL_9289	GL_27124	0.64072
GL_93221	GL_27124	0.72178
GL_9365	GL_27124	0.36702
GL_9421	GL_27124	0.62426
GL_94927	GL_27124	0.34566
GL_95003	GL_27124	0.64443
GL_95549	GL_27124	0.32738
GL_95593	GL_27124	0.64317
GL_95717	GL_27124	0.35511
GL_9658	GL_27124	0.36111
GL_9665	GL_27124	0.71745
GL_96878	GL_27124	0.38174
GL_97130	GL_27124	0.64742
GL_98050	GL_27124	0.56358
GL_9870	GL_27124	0.3515
GL_101307	GL_30354	0.66971
GL_101534	GL_30354	0.69416
GL_101866	GL_30354	0.72019
GL_102034	GL_30354	0.20423
GL_102542	GL_30354	0.37715
GL_103944	GL_30354	0.22297
GL_10744	GL_30354	0.23199
GL_10893	GL_30354	0.62001
GL_11040	GL_30354	0.6526
GL_111938	GL_30354	0.56543
GL_112518	GL_30354	0.81237
GL_112553	GL_30354	0.56637
GL_113030	GL_30354	0.82561
GL_113094	GL_30354	0.18001
GL_11311	GL_30354	0.53005
GL_113553	GL_30354	0.82356
GL_11390	GL_30354	0.69414
GL_114120	GL_30354	0.27096
GL_114192	GL_30354	0.20053
GL_114307	GL_30354	0.19714
GL_114495	GL_30354	0.50203
GL_114535	GL_30354	0.2142
GL_114937	GL_30354	0.69743
GL_11554	GL_30354	0.71332
GL_119989	GL_30354	0.51432
GL_12095	GL_30354	0.90889
GL_12148	GL_30354	0.673
GL_12152	GL_30354	0.6368
GL_12240	GL_30354	0.42553
GL_13215	GL_30354	0.44757
GL_13479	GL_30354	0.29794
GL_137676	GL_30354	0.61764
GL_137696	GL_30354	0.19222
GL_137701	GL_30354	0.70612
GL_137706	GL_30354	0.9127
GL_137719	GL_30354	0.45955
GL_137728	GL_30354	0.44431
GL_137733	GL_30354	0.73171
GL_137735	GL_30354	0.634
GL_137737	GL_30354	0.60242
GL_137742	GL_30354	0.42022
GL_137743	GL_30354	0.41991
GL_13921	GL_30354	0.53868
GL_13963	GL_30354	0.54895
GL_13964	GL_30354	0.44662
GL_13981	GL_30354	0.19726
GL_14044	GL_30354	0.89885
GL_14216	GL_30354	0.74584
GL_14223	GL_30354	0.66776
GL_14648	GL_30354	0.45119
GL_14742	GL_30354	0.69452
GL_14786	GL_30354	0.19428
GL_14835	GL_30354	0.20322
GL_14897	GL_30354	0.20629
GL_14916	GL_30354	0.72213
GL_15035	GL_30354	0.42568
GL_15049	GL_30354	0.80549
GL_15064	GL_30354	0.38673
GL_15338	GL_30354	0.65138
GL_15409	GL_30354	0.46925
GL_15411	GL_30354	0.83306
GL_15479	GL_30354	0.5734
GL_15953	GL_30354	0.18895
GL_16049	GL_30354	0.8198
GL_16122	GL_30354	0.17896
GL_16167	GL_30354	0.28736
GL_16205	GL_30354	0.86009
GL_16251	GL_30354	0.31192
GL_16272	GL_30354	0.17366
GL_16279	GL_30354	0.8281
GL_16460	GL_30354	0.1814
GL_16479	GL_30354	0.20695
GL_16508	GL_30354	0.18686
GL_16733	GL_30354	0.39385
GL_16765	GL_30354	0.86784
GL_16792	GL_30354	0.4768
GL_16824	GL_30354	0.69699
GL_16826	GL_30354	0.44092
GL_16839	GL_30354	0.72456
GL_16862	GL_30354	0.63504
GL_16879	GL_30354	0.2
GL_16889	GL_30354	0.35549
GL_16943	GL_30354	0.22458
GL_16952	GL_30354	0.68196
GL_16967	GL_30354	0.16359
GL_16988	GL_30354	0.72489
GL_17069	GL_30354	0.47904
GL_17084	GL_30354	0.16333
GL_17188	GL_30354	0.78979
GL_17216	GL_30354	0.58576
GL_17231	GL_30354	0.21566
GL_17299	GL_30354	0.18512
GL_17318	GL_30354	0.15746
GL_17510	GL_30354	0.83787
GL_17578	GL_30354	0.19761
GL_2082	GL_30354	0.68264
GL_21366	GL_30354	0.86736
GL_21924	GL_30354	0.25587
GL_22451	GL_30354	0.18261
GL_24321	GL_30354	0.7085
GL_24400	GL_30354	0.38753
GL_2483	GL_30354	0.39579
GL_26199	GL_30354	0.44186
GL_27124	GL_30354	0.58488
GL_30354	GL_30354	1
GL_3449	GL_30354	0.23108
GL_3546	GL_30354	0.36882
GL_3677	GL_30354	0.22944
GL_36783	GL_30354	0.7788
GL_38578	GL_30354	0.15196
GL_3957	GL_30354	0.50885
GL_40904	GL_30354	0.23398
GL_41186	GL_30354	0.27731
GL_4202	GL_30354	0.31185
GL_42328	GL_30354	0.36691
GL_42657	GL_30354	0.23939
GL_42698	GL_30354	0.20933
GL_4322	GL_30354	0.25849
GL_4912	GL_30354	0.31286
GL_4959	GL_30354	0.26676
GL_4977	GL_30354	0.31343
GL_5142	GL_30354	0.24118
GL_5346	GL_30354	0.3104
GL_5375	GL_30354	0.3279
GL_5489	GL_30354	0.22108
GL_5553	GL_30354	0.31877
GL_5554	GL_30354	0.3574
GL_5999	GL_30354	0.32145
GL_6140	GL_30354	0.2485
GL_6680	GL_30354	0.32305
GL_6731	GL_30354	0.41116
GL_7103	GL_30354	0.27931
GL_7183	GL_30354	0.23067
GL_7356	GL_30354	0.33255
GL_7514	GL_30354	0.77148
GL_7579	GL_30354	0.31215
GL_7653	GL_30354	0.77239
GL_8152	GL_30354	0.73177
GL_8218	GL_30354	0.76566
GL_8350	GL_30354	0.76952
GL_8428	GL_30354	0.79896
GL_8445	GL_30354	0.71665
GL_8556	GL_30354	0.28137
GL_86934	GL_30354	0.31564
GL_87677	GL_30354	0.27299
GL_87928	GL_30354	0.31076
GL_8856	GL_30354	0.68875
GL_8860	GL_30354	0.25056
GL_8914	GL_30354	0.7048
GL_91220	GL_30354	0.2693
GL_91334	GL_30354	0.25226
GL_91451	GL_30354	0.79722
GL_9196	GL_30354	0.31527
GL_92498	GL_30354	0.7845
GL_9289	GL_30354	0.80844
GL_93221	GL_30354	0.27978
GL_9365	GL_30354	0.26503
GL_9421	GL_30354	0.74441
GL_94927	GL_30354	0.27965
GL_95003	GL_30354	0.81376
GL_95549	GL_30354	0.24069
GL_95593	GL_30354	0.31902
GL_95717	GL_30354	0.26648
GL_9658	GL_30354	0.24058
GL_9665	GL_30354	0.35762
GL_96878	GL_30354	0.30985
GL_97130	GL_30354	0.8035
GL_98050	GL_30354	0.13789
GL_9870	GL_30354	0.24651
GL_101307	GL_3449	0.27055
GL_101534	GL_3449	0.45802
GL_101866	GL_3449	0.18598
GL_102034	GL_3449	0.32916
GL_102542	GL_3449	0.22131
GL_103944	GL_3449	0.35519
GL_10744	GL_3449	0.39971
GL_10893	GL_3449	0.25124
GL_11040	GL_3449	0.41545
GL_111938	GL_3449	0.36044
GL_112518	GL_3449	0.21111
GL_112553	GL_3449	0.36253
GL_113030	GL_3449	0.2219
GL_113094	GL_3449	0.29558
GL_11311	GL_3449	0.3337
GL_113553	GL_3449	0.22195
GL_11390	GL_3449	0.18907
GL_114120	GL_3449	0.27061
GL_114192	GL_3449	0.44332
GL_114307	GL_3449	0.33174
GL_114495	GL_3449	0.31839
GL_114535	GL_3449	0.42532
GL_114937	GL_3449	0.23307
GL_11554	GL_3449	0.46852
GL_119989	GL_3449	0.24864
GL_12095	GL_3449	0.23531
GL_12148	GL_3449	0.18891
GL_12152	GL_3449	0.40151
GL_12240	GL_3449	0.22524
GL_13215	GL_3449	0.26744
GL_13479	GL_3449	0.50647
GL_137676	GL_3449	0.38688
GL_137696	GL_3449	0.27062
GL_137701	GL_3449	0.49383
GL_137706	GL_3449	0.22947
GL_137719	GL_3449	0.22661
GL_137728	GL_3449	0.24915
GL_137733	GL_3449	0.46808
GL_137735	GL_3449	0.3985
GL_137737	GL_3449	0.23226
GL_137742	GL_3449	0.227
GL_137743	GL_3449	0.24383
GL_13921	GL_3449	0.35537
GL_13963	GL_3449	0.24216
GL_13964	GL_3449	0.21828
GL_13981	GL_3449	0.2885
GL_14044	GL_3449	0.24315
GL_14216	GL_3449	0.19258
GL_14223	GL_3449	0.25068
GL_14648	GL_3449	0.23242
GL_14742	GL_3449	0.45556
GL_14786	GL_3449	0.2923
GL_14835	GL_3449	0.28682
GL_14897	GL_3449	0.29687
GL_14916	GL_3449	0.22176
GL_15035	GL_3449	0.22258
GL_15049	GL_3449	0.21853
GL_15064	GL_3449	0.23083
GL_15338	GL_3449	0.42198
GL_15409	GL_3449	0.27861
GL_15411	GL_3449	0.2137
GL_15479	GL_3449	0.22229
GL_15953	GL_3449	0.27781
GL_16049	GL_3449	0.22149
GL_16122	GL_3449	0.23179
GL_16167	GL_3449	0.46524
GL_16205	GL_3449	0.24285
GL_16251	GL_3449	0.20605
GL_16272	GL_3449	0.27727
GL_16279	GL_3449	0.20923
GL_16460	GL_3449	0.25103
GL_16479	GL_3449	0.3843
GL_16508	GL_3449	0.28212
GL_16733	GL_3449	0.25824
GL_16765	GL_3449	0.21196
GL_16792	GL_3449	0.25382
GL_16824	GL_3449	0.19095
GL_16826	GL_3449	0.27119
GL_16839	GL_3449	0.19163
GL_16862	GL_3449	0.43546
GL_16879	GL_3449	0.45287
GL_16889	GL_3449	0.30927
GL_16943	GL_3449	0.46207
GL_16952	GL_3449	0.4394
GL_16967	GL_3449	0.18703
GL_16988	GL_3449	0.44639
GL_17069	GL_3449	0.22906
GL_17084	GL_3449	0.23889
GL_17188	GL_3449	0.20414
GL_17216	GL_3449	0.18784
GL_17231	GL_3449	0.32762
GL_17299	GL_3449	0.27169
GL_17318	GL_3449	0.18793
GL_17510	GL_3449	0.22576
GL_17578	GL_3449	0.32611
GL_2082	GL_3449	0.25866
GL_21366	GL_3449	0.23099
GL_21924	GL_3449	0.25618
GL_22451	GL_3449	0.15818
GL_24321	GL_3449	0.27527
GL_24400	GL_3449	0.23364
GL_2483	GL_3449	0.22925
GL_26199	GL_3449	0.22862
GL_27124	GL_3449	0.31077
GL_30354	GL_3449	0.23108
GL_3449	GL_3449	1
GL_3546	GL_3449	0.14901
GL_3677	GL_3449	0.4638
GL_36783	GL_3449	0.16873
GL_38578	GL_3449	0.07983
GL_3957	GL_3449	0.18021
GL_40904	GL_3449	0.23167
GL_41186	GL_3449	0.3318
GL_4202	GL_3449	0.15672
GL_42328	GL_3449	0.16215
GL_42657	GL_3449	0.29241
GL_42698	GL_3449	0.09601
GL_4322	GL_3449	0.31593
GL_4912	GL_3449	0.11074
GL_4959	GL_3449	0.32782
GL_4977	GL_3449	0.16914
GL_5142	GL_3449	0.52323
GL_5346	GL_3449	0.13921
GL_5375	GL_3449	0.17334
GL_5489	GL_3449	0.17684
GL_5553	GL_3449	0.13606
GL_5554	GL_3449	0.17054
GL_5999	GL_3449	0.17531
GL_6140	GL_3449	0.30532
GL_6680	GL_3449	0.16889
GL_6731	GL_3449	0.20538
GL_7103	GL_3449	0.22185
GL_7183	GL_3449	0.22228
GL_7356	GL_3449	0.16424
GL_7514	GL_3449	0.17271
GL_7579	GL_3449	0.17036
GL_7653	GL_3449	0.17847
GL_8152	GL_3449	0.16417
GL_8218	GL_3449	0.1737
GL_8350	GL_3449	0.17855
GL_8428	GL_3449	0.17139
GL_8445	GL_3449	0.16399
GL_8556	GL_3449	0.36679
GL_86934	GL_3449	0.11957
GL_87677	GL_3449	0.33421
GL_87928	GL_3449	0.16865
GL_8856	GL_3449	0.16298
GL_8860	GL_3449	0.30615
GL_8914	GL_3449	0.17715
GL_91220	GL_3449	0.33582
GL_91334	GL_3449	0.32121
GL_91451	GL_3449	0.17887
GL_9196	GL_3449	0.16845
GL_92498	GL_3449	0.1884
GL_9289	GL_3449	0.17079
GL_93221	GL_3449	0.12785
GL_9365	GL_3449	0.30974
GL_9421	GL_3449	0.16717
GL_94927	GL_3449	0.31793
GL_95003	GL_3449	0.19714
GL_95549	GL_3449	0.32435
GL_95593	GL_3449	0.12902
GL_95717	GL_3449	0.32527
GL_9658	GL_3449	0.31696
GL_9665	GL_3449	0.13417
GL_96878	GL_3449	0.53461
GL_97130	GL_3449	0.1906
GL_98050	GL_3449	0.09627
GL_9870	GL_3449	0.47149
GL_101307	GL_3546	0.7205
GL_101534	GL_3546	0.73378
GL_101866	GL_3546	0.3241
GL_102034	GL_3546	0.16916
GL_102542	GL_3546	0.2705
GL_103944	GL_3546	0.1724
GL_10744	GL_3546	0.19473
GL_10893	GL_3546	0.6693
GL_11040	GL_3546	0.71079
GL_111938	GL_3546	0.61029
GL_112518	GL_3546	0.35607
GL_112553	GL_3546	0.61927
GL_113030	GL_3546	0.36143
GL_113094	GL_3546	0.13445
GL_11311	GL_3546	0.54518
GL_113553	GL_3546	0.39774
GL_11390	GL_3546	0.30902
GL_114120	GL_3546	0.28439
GL_114192	GL_3546	0.17375
GL_114307	GL_3546	0.18134
GL_114495	GL_3546	0.54586
GL_114535	GL_3546	0.17539
GL_114937	GL_3546	0.33521
GL_11554	GL_3546	0.77105
GL_119989	GL_3546	0.53076
GL_12095	GL_3546	0.42923
GL_12148	GL_3546	0.32686
GL_12152	GL_3546	0.75499
GL_12240	GL_3546	0.48263
GL_13215	GL_3546	0.33792
GL_13479	GL_3546	0.26082
GL_137676	GL_3546	0.65302
GL_137696	GL_3546	0.16117
GL_137701	GL_3546	0.71727
GL_137706	GL_3546	0.42665
GL_137719	GL_3546	0.4855
GL_137728	GL_3546	0.47961
GL_137733	GL_3546	0.74073
GL_137735	GL_3546	0.68098
GL_137737	GL_3546	0.60928
GL_137742	GL_3546	0.43156
GL_137743	GL_3546	0.43362
GL_13921	GL_3546	0.59365
GL_13963	GL_3546	0.58723
GL_13964	GL_3546	0.46527
GL_13981	GL_3546	0.16795
GL_14044	GL_3546	0.41967
GL_14216	GL_3546	0.32331
GL_14223	GL_3546	0.70668
GL_14648	GL_3546	0.48079
GL_14742	GL_3546	0.7222
GL_14786	GL_3546	0.16165
GL_14835	GL_3546	0.16584
GL_14897	GL_3546	0.16486
GL_14916	GL_3546	0.31555
GL_15035	GL_3546	0.4359
GL_15049	GL_3546	0.37038
GL_15064	GL_3546	0.41544
GL_15338	GL_3546	0.67007
GL_15409	GL_3546	0.84115
GL_15411	GL_3546	0.35984
GL_15479	GL_3546	0.60507
GL_15953	GL_3546	0.16445
GL_16049	GL_3546	0.35586
GL_16122	GL_3546	0.12587
GL_16167	GL_3546	0.18367
GL_16205	GL_3546	0.39251
GL_16251	GL_3546	0.32853
GL_16272	GL_3546	0.1262
GL_16279	GL_3546	0.36576
GL_16460	GL_3546	0.16786
GL_16479	GL_3546	0.1511
GL_16508	GL_3546	0.14905
GL_16733	GL_3546	0.39402
GL_16765	GL_3546	0.39035
GL_16792	GL_3546	0.50061
GL_16824	GL_3546	0.31114000000000003
GL_16826	GL_3546	0.47355
GL_16839	GL_3546	0.32789
GL_16862	GL_3546	0.65294
GL_16879	GL_3546	0.1347
GL_16889	GL_3546	0.36221
GL_16943	GL_3546	0.13884
GL_16952	GL_3546	0.71234
GL_16967	GL_3546	0.12262
GL_16988	GL_3546	0.76629
GL_17069	GL_3546	0.46099
GL_17084	GL_3546	0.14207
GL_17188	GL_3546	0.35357
GL_17216	GL_3546	0.29144
GL_17231	GL_3546	0.17266
GL_17299	GL_3546	0.14443
GL_17318	GL_3546	0.16484
GL_17510	GL_3546	0.36403
GL_17578	GL_3546	0.16092
GL_2082	GL_3546	0.72659
GL_21366	GL_3546	0.3879
GL_21924	GL_3546	0.20779
GL_22451	GL_3546	0.15448
GL_24321	GL_3546	0.7536
GL_24400	GL_3546	0.40386
GL_2483	GL_3546	0.41759
GL_26199	GL_3546	0.47178
GL_27124	GL_3546	0.69347
GL_30354	GL_3546	0.36882
GL_3449	GL_3546	0.14901
GL_3546	GL_3546	1
GL_3677	GL_3546	0.20783
GL_36783	GL_3546	0.40806
GL_38578	GL_3546	0.18753
GL_3957	GL_3546	0.43717
GL_40904	GL_3546	0.21947
GL_41186	GL_3546	0.29144
GL_4202	GL_3546	0.42313
GL_42328	GL_3546	0.7729
GL_42657	GL_3546	0.25547
GL_42698	GL_3546	0.26591
GL_4322	GL_3546	0.26788
GL_4912	GL_3546	0.41687
GL_4959	GL_3546	0.27926
GL_4977	GL_3546	0.41268
GL_5142	GL_3546	0.27624
GL_5346	GL_3546	0.41173
GL_5375	GL_3546	0.41374
GL_5489	GL_3546	0.28494
GL_5553	GL_3546	0.42879
GL_5554	GL_3546	0.47537
GL_5999	GL_3546	0.42053
GL_6140	GL_3546	0.2215
GL_6680	GL_3546	0.43853
GL_6731	GL_3546	0.39094
GL_7103	GL_3546	0.36051
GL_7183	GL_3546	0.19437
GL_7356	GL_3546	0.42925
GL_7514	GL_3546	0.44013
GL_7579	GL_3546	0.42976
GL_7653	GL_3546	0.44231
GL_8152	GL_3546	0.43956
GL_8218	GL_3546	0.44827
GL_8350	GL_3546	0.44411
GL_8428	GL_3546	0.43703
GL_8445	GL_3546	0.45072
GL_8556	GL_3546	0.30197
GL_86934	GL_3546	0.43019
GL_87677	GL_3546	0.30582
GL_87928	GL_3546	0.42521
GL_8856	GL_3546	0.4504
GL_8860	GL_3546	0.24552
GL_8914	GL_3546	0.44622
GL_91220	GL_3546	0.29465
GL_91334	GL_3546	0.26052
GL_91451	GL_3546	0.44375
GL_9196	GL_3546	0.418
GL_92498	GL_3546	0.42671
GL_9289	GL_3546	0.44622
GL_93221	GL_3546	0.36825
GL_9365	GL_3546	0.27652
GL_9421	GL_3546	0.44548
GL_94927	GL_3546	0.27102
GL_95003	GL_3546	0.45071
GL_95549	GL_3546	0.22603
GL_95593	GL_3546	0.43803
GL_95717	GL_3546	0.29473
GL_9658	GL_3546	0.23602
GL_9665	GL_3546	0.44001
GL_96878	GL_3546	0.31579
GL_97130	GL_3546	0.44865
GL_98050	GL_3546	0.18338
GL_9870	GL_3546	0.29945
GL_101307	GL_3677	0.38693
GL_101534	GL_3677	0.39529
GL_101866	GL_3677	0.21772
GL_102034	GL_3677	0.26839
GL_102542	GL_3677	0.18309
GL_103944	GL_3677	0.31404
GL_10744	GL_3677	0.39373
GL_10893	GL_3677	0.36975
GL_11040	GL_3677	0.36819
GL_111938	GL_3677	0.31874
GL_112518	GL_3677	0.20679
GL_112553	GL_3677	0.32053
GL_113030	GL_3677	0.24492
GL_113094	GL_3677	0.24596
GL_11311	GL_3677	0.30769
GL_113553	GL_3677	0.21686
GL_11390	GL_3677	0.20245
GL_114120	GL_3677	0.23317
GL_114192	GL_3677	0.33348
GL_114307	GL_3677	0.27764
GL_114495	GL_3677	0.28255
GL_114535	GL_3677	0.4013
GL_114937	GL_3677	0.21607
GL_11554	GL_3677	0.40952
GL_119989	GL_3677	0.21484
GL_12095	GL_3677	0.22365
GL_12148	GL_3677	0.17471
GL_12152	GL_3677	0.35901
GL_12240	GL_3677	0.24816
GL_13215	GL_3677	0.26607
GL_13479	GL_3677	0.48252
GL_137676	GL_3677	0.35217
GL_137696	GL_3677	0.2321
GL_137701	GL_3677	0.45728
GL_137706	GL_3677	0.20676
GL_137719	GL_3677	0.19476
GL_137728	GL_3677	0.23203
GL_137733	GL_3677	0.41333
GL_137735	GL_3677	0.22969
GL_137737	GL_3677	0.21827
GL_137742	GL_3677	0.21561
GL_137743	GL_3677	0.21435
GL_13921	GL_3677	0.31434
GL_13963	GL_3677	0.31801
GL_13964	GL_3677	0.22521
GL_13981	GL_3677	0.25026
GL_14044	GL_3677	0.23012
GL_14216	GL_3677	0.17808
GL_14223	GL_3677	0.38127
GL_14648	GL_3677	0.20755
GL_14742	GL_3677	0.39049
GL_14786	GL_3677	0.25596
GL_14835	GL_3677	0.25114
GL_14897	GL_3677	0.26239
GL_14916	GL_3677	0.20355
GL_15035	GL_3677	0.22158
GL_15049	GL_3677	0.20643
GL_15064	GL_3677	0.21696
GL_15338	GL_3677	0.37036
GL_15409	GL_3677	0.24742
GL_15411	GL_3677	0.21407
GL_15479	GL_3677	0.31055
GL_15953	GL_3677	0.21484
GL_16049	GL_3677	0.23568
GL_16122	GL_3677	0.18993
GL_16167	GL_3677	0.46689
GL_16205	GL_3677	0.20385
GL_16251	GL_3677	0.19244
GL_16272	GL_3677	0.22193
GL_16279	GL_3677	0.21097
GL_16460	GL_3677	0.2313
GL_16479	GL_3677	0.34592
GL_16508	GL_3677	0.22482
GL_16733	GL_3677	0.22989
GL_16765	GL_3677	0.22028
GL_16792	GL_3677	0.22747
GL_16824	GL_3677	0.21171
GL_16826	GL_3677	0.23879
GL_16839	GL_3677	0.20204
GL_16862	GL_3677	0.3775
GL_16879	GL_3677	0.43156
GL_16889	GL_3677	0.29689
GL_16943	GL_3677	0.41921
GL_16952	GL_3677	0.38688
GL_16967	GL_3677	0.20642
GL_16988	GL_3677	0.40919
GL_17069	GL_3677	0.234
GL_17084	GL_3677	0.18902
GL_17188	GL_3677	0.21388
GL_17216	GL_3677	0.18046
GL_17231	GL_3677	0.24561
GL_17299	GL_3677	0.21492
GL_17318	GL_3677	0.12519
GL_17510	GL_3677	0.2391
GL_17578	GL_3677	0.257
GL_2082	GL_3677	0.38969
GL_21366	GL_3677	0.20375
GL_21924	GL_3677	0.23111
GL_22451	GL_3677	0.13751
GL_24321	GL_3677	0.40262
GL_24400	GL_3677	0.23302
GL_2483	GL_3677	0.20688
GL_26199	GL_3677	0.2615
GL_27124	GL_3677	0.33352
GL_30354	GL_3677	0.22944
GL_3449	GL_3677	0.4638
GL_3546	GL_3677	0.20783
GL_3677	GL_3677	1
GL_36783	GL_3677	0.15792
GL_38578	GL_3677	0.05872
GL_3957	GL_3677	0.17612
GL_40904	GL_3677	0.2089
GL_41186	GL_3677	0.27547
GL_4202	GL_3677	0.14577
GL_42328	GL_3677	0.15183
GL_42657	GL_3677	0.29903
GL_42698	GL_3677	0.07397
GL_4322	GL_3677	0.2739
GL_4912	GL_3677	0.15415
GL_4959	GL_3677	0.30359
GL_4977	GL_3677	0.15326
GL_5142	GL_3677	0.47207
GL_5346	GL_3677	0.1488
GL_5375	GL_3677	0.15772
GL_5489	GL_3677	0.14255
GL_5553	GL_3677	0.12193
GL_5554	GL_3677	0.15957
GL_5999	GL_3677	0.15921
GL_6140	GL_3677	0.35175
GL_6680	GL_3677	0.13225
GL_6731	GL_3677	0.18234
GL_7103	GL_3677	0.21408
GL_7183	GL_3677	0.21888
GL_7356	GL_3677	0.16095
GL_7514	GL_3677	0.16361
GL_7579	GL_3677	0.15576
GL_7653	GL_3677	0.16313
GL_8152	GL_3677	0.17192
GL_8218	GL_3677	0.16591
GL_8350	GL_3677	0.15517
GL_8428	GL_3677	0.18451
GL_8445	GL_3677	0.17396
GL_8556	GL_3677	0.31507
GL_86934	GL_3677	0.15357
GL_87677	GL_3677	0.29257
GL_87928	GL_3677	0.14688
GL_8856	GL_3677	0.16894
GL_8860	GL_3677	0.31212
GL_8914	GL_3677	0.17579
GL_91220	GL_3677	0.29057
GL_91334	GL_3677	0.2887
GL_91451	GL_3677	0.18956
GL_9196	GL_3677	0.15285
GL_92498	GL_3677	0.2041
GL_9289	GL_3677	0.18628
GL_93221	GL_3677	0.12973
GL_9365	GL_3677	0.30115
GL_9421	GL_3677	0.15384
GL_94927	GL_3677	0.30525
GL_95003	GL_3677	0.2034
GL_95549	GL_3677	0.31631
GL_95593	GL_3677	0.15364
GL_95717	GL_3677	0.27665
GL_9658	GL_3677	0.25055
GL_9665	GL_3677	0.12896
GL_96878	GL_3677	0.45952
GL_97130	GL_3677	0.17926
GL_98050	GL_3677	0.08782
GL_9870	GL_3677	0.50293
GL_101307	GL_36783	0.6301
GL_101534	GL_36783	0.67025
GL_101866	GL_36783	0.71012
GL_102034	GL_36783	0.18777
GL_102542	GL_36783	0.34847
GL_103944	GL_36783	0.20312
GL_10744	GL_36783	0.22387
GL_10893	GL_36783	0.62559
GL_11040	GL_36783	0.61512
GL_111938	GL_36783	0.53358
GL_112518	GL_36783	0.7991
GL_112553	GL_36783	0.52918
GL_113030	GL_36783	0.79012
GL_113094	GL_36783	0.16959
GL_11311	GL_36783	0.50249
GL_113553	GL_36783	0.81972
GL_11390	GL_36783	0.67039
GL_114120	GL_36783	0.26237
GL_114192	GL_36783	0.19503
